transaction_id,date,product_id,customer_id,quantity,unit_price,region,sales_rep,payment_method,total_amount,first_name,last_name,email,phone,city,state,signup_date,customer_segment,total_purchases,lifetime_value,product_name,category,subcategory,cost_price,retail_price,stock_quantity,supplier,weight_kg,is_active,profit_margin
TXN000146,2024-05-15,PRD038,CUST0143,9,242.36,West,David Lee,Credit Card,2181.24,Susan,Johnson,william.white@email.com,(633) 280-8133,San Jose,FL,2022-07-07,Basic,17,2596.51,Children's Books B,Books,Children's Books,216.84,38.56,478.0,Supplier D,4.21,False,-462.34
TXN000987,2024-05-15,PRD017,CUST0023,7,31.16,West,Michael Brown,Credit Card,218.12,Jessica,Anderson,david.moore@email.com,(296) 673-2669,Phoenix,PA,2022-07-21,Basic,4,6313.92,Decor A,Home & Garden,Decor,322.88,344.02,92.0,Supplier D,3.92,True,6.14
TXN000036,2024-05-15,PRD018,CUST0104,2,223.7,North,Sarah Wilson,Debit Card,447.4,William,Thomas,william.miller@email.com,(275) 550-3787,Houston,TX,2022-11-08,Basic,49,3581.33,Decor B,Home & Garden,Decor,346.4,441.78,372.0,Supplier B,2.47,False,21.59
TXN000298,2024-05-15,PRD014,CUST0011,7,62.42,North,John Smith,Credit Card,436.94,Sarah,Davis,daniel.lopez@email.com,(616) 323-9780,San Jose,AZ,2023-01-22,Standard,29,3588.04,Furniture B,Home & Garden,Furniture,155.32,181.22,58.0,Supplier D,2.06,False,14.29
TXN000225,2024-05-15,PRD036,CUST0005,1,497.5,South,Sarah Wilson,Cash,497.5,James,Moore,william.lee@email.com,(522) 602-6345,Philadelphia,PA,2023-03-18,Standard,2,3835.9,Educational B,Books,Educational,28.14,322.12,344.0,Supplier A,3.88,False,91.26
TXN000289,2024-05-15,PRD018,CUST0147,3,13.13,North,John Smith,Credit Card,39.39,William,Wilson,barbara.johnson@email.com,(597) 769-7510,Los Angeles,NY,2023-12-28,Basic,25,109.34,Decor B,Home & Garden,Decor,346.4,441.78,372.0,Supplier B,2.47,False,21.59
TXN000707,2024-05-15,PRD023,CUST0056,9,350.62,East,John Smith,Credit Card,3155.58,Karen,Lopez,jessica.williams@email.com,(872) 446-5366,Philadelphia,FL,2023-07-11,Basic,1,6870.31,Fitness Equipment A,Sports,Fitness Equipment,14.54,468.17,258.0,Supplier D,4.27,True,96.89
TXN000837,2024-05-16,PRD005,CUST0179,9,38.31,North,John Smith,Debit Card,344.79,Joseph,Moore,barbara.jackson@email.com,(480) 577-8605,Philadelphia,NC,2023-12-13,Premium,7,1738.45,Tablet A,Electronics,Tablet,120.26,395.61,254.0,Supplier B,3.08,True,69.6
TXN000732,2024-05-16,PRD002,CUST0120,6,328.93,West,Michael Brown,Credit Card,1973.58,Sarah,Williams,christopher.thompson@email.com,(411) 374-5781,Dallas,GA,2023-03-27,Basic,1,607.51,Laptop B,Electronics,Laptop,183.28,74.94,129.0,Supplier D,3.54,True,-144.57
TXN000109,2024-05-16,PRD029,CUST0074,3,130.74,South,Lisa Martinez,Credit Card,392.22,Linda,Lopez,patricia.jackson@email.com,(573) 274-7120,Dallas,PA,2023-02-21,Standard,23,1700.78,Sports Accessories A,Sports,Sports Accessories,357.14,287.73,335.0,Supplier D,4.76,True,-24.12
TXN000800,2024-05-16,PRD032,CUST0013,8,350.53,Central,Robert Garcia,Debit Card,2804.24,Charles,Lee,david.jackson@email.com,(662) 515-8591,New York,NY,2022-03-17,Premium,21,1873.04,Fiction B,Books,Fiction,10.86,187.24,324.0,Supplier C,2.78,True,94.2
TXN000060,2024-05-16,PRD042,CUST0132,8,292.49,West,Sarah Wilson,Debit Card,2339.92,Barbara,Jackson,daniel.jones@email.com,(754) 623-4727,Los Angeles,OH,2022-11-14,Standard,11,7511.23,Women's Wear B,Clothing,Women's Wear,388.49,234.63,68.0,Supplier B,2.12,True,-65.58
TXN000343,2024-05-16,PRD005,CUST0122,8,221.84,South,David Lee,Credit Card,1774.72,Barbara,Smith,elizabeth.white@email.com,(515) 607-8715,San Antonio,CA,2023-07-13,Basic,49,6770.19,Tablet A,Electronics,Tablet,120.26,395.61,254.0,Supplier B,3.08,True,69.6
TXN000757,2024-05-17,PRD031,CUST0067,6,205.66,North,John Smith,Debit Card,1233.96,David,Jones,jennifer.anderson@email.com,(257) 438-4584,San Diego,AZ,2022-02-04,Standard,28,988.62,Fiction A,Books,Fiction,289.5,191.2,231.0,Supplier A,0.58,True,-51.41
TXN000075,2024-05-17,PRD014,CUST0158,1,215.2,Central,John Smith,Debit Card,215.2,Barbara,Brown,robert.garcia@email.com,(612) 347-7581,Chicago,IL,2022-05-09,Premium,29,7720.49,Furniture B,Home & Garden,Furniture,155.32,181.22,58.0,Supplier D,2.06,False,14.29
TXN000595,2024-05-17,PRD035,CUST0197,5,170.25,South,John Smith,Credit Card,851.25,David,Jones,susan.white@email.com,(670) 458-4575,Phoenix,OH,2022-04-03,Standard,6,7288.24,Educational A,Books,Educational,94.08,414.91,97.0,Supplier C,0.63,False,77.33
TXN000641,2024-05-18,PRD004,CUST0143,1,39.53,East,Lisa Martinez,Credit Card,39.53,Susan,Johnson,william.white@email.com,(633) 280-8133,San Jose,FL,2022-07-07,Basic,17,2596.51,Smartphone B,Electronics,Smartphone,252.89,354.85,214.0,Supplier A,2.61,True,28.73
TXN000591,2024-05-18,PRD049,CUST0009,3,287.84,East,Michael Brown,PayPal,863.52,John,Wilson,richard.taylor@email.com,(359) 308-3693,Chicago,CA,2022-08-26,Basic,25,9560.93,,,,,,,,,,
TXN000067,2024-05-18,PRD009,CUST0069,8,77.07,South,Sarah Wilson,Credit Card,616.56,Lisa,Brown,christopher.jones@email.com,(200) 539-4300,Philadelphia,FL,2022-03-02,Standard,41,159.87,Smart Watch A,Electronics,Smart Watch,314.02,51.4,370.0,Supplier A,4.53,True,-510.93
TXN000744,2024-05-19,PRD049,CUST0121,6,479.24,East,John Smith,Debit Card,2875.44,Mary,Jackson,christopher.williams@email.com,(283) 684-2892,San Jose,FL,2023-06-01,Standard,49,4078.58,,,,,,,,,,
TXN000971,2024-05-19,PRD028,CUST0163,8,150.09,South,Lisa Martinez,Debit Card,1200.72,Daniel,Lopez,susan.hernandez@email.com,(510) 518-5593,San Jose,AZ,2023-03-02,Standard,27,777.56,Athletic Wear B,Sports,Athletic Wear,23.97,281.31,422.0,Supplier A,3.98,True,91.48
TXN000507,2024-05-19,PRD019,CUST0131,2,389.0,West,Lisa Martinez,Credit Card,778.0,Nancy,Anderson,patricia.smith@email.com,(287) 884-6632,San Antonio,PA,2022-10-19,Standard,22,2989.92,Kitchen Appliances A,Home & Garden,Kitchen Appliances,54.05,214.47,23.0,Supplier A,1.38,True,74.8
TXN000821,2024-05-19,PRD039,CUST0169,5,483.25,Central,Michael Brown,Debit Card,2416.25,Patricia,Martin,thomas.johnson@email.com,(392) 652-4463,Houston,NY,2023-01-21,Premium,16,3996.99,Men's Wear A,Clothing,Men's Wear,370.5,393.82,466.0,Supplier B,3.49,True,5.92
TXN000476,2024-05-19,PRD033,CUST0064,3,437.98,East,Mary Johnson,Debit Card,1313.94,David,Jackson,john.taylor@email.com,(776) 392-9064,New York,FL,2023-04-12,Standard,43,897.75,Non-Fiction A,Books,Non-Fiction,283.82,37.2,84.0,Supplier D,0.79,False,-662.96
TXN000293,2024-05-19,PRD032,CUST0102,3,319.59,West,Mary Johnson,Cash,958.77,Elizabeth,Lopez,james.jackson@email.com,(234) 501-1328,Chicago,TX,2023-06-10,Standard,4,4504.04,Fiction B,Books,Fiction,10.86,187.24,324.0,Supplier C,2.78,True,94.2
TXN000003,2024-05-20,PRD045,CUST0040,8,19.66,North,Jennifer Davis,Cash,157.28,Karen,Miller,christopher.garcia@email.com,(862) 502-9173,Houston,GA,2023-11-26,Standard,5,1409.46,Shoes A,Clothing,Shoes,287.04,383.98,287.0,Supplier D,2.96,False,25.25
TXN000471,2024-05-20,PRD029,CUST0194,9,434.85,North,Sarah Wilson,Debit Card,3913.65,Daniel,Lee,daniel.rodriguez@email.com,(458) 822-6004,San Antonio,NC,2022-03-17,Standard,17,5323.12,Sports Accessories A,Sports,Sports Accessories,357.14,287.73,335.0,Supplier D,4.76,True,-24.12
TXN000944,2024-05-20,PRD026,CUST0008,4,389.57,North,Mary Johnson,Credit Card,1558.28,Richard,Moore,christopher.williams@email.com,(339) 998-2785,Houston,FL,2023-09-13,Standard,14,2812.48,Outdoor Gear B,Sports,Outdoor Gear,189.05,403.61,229.0,Supplier A,4.3,False,53.16
TXN000665,2024-05-20,PRD031,CUST0138,3,481.83,North,John Smith,Debit Card,1445.49,Christopher,Brown,robert.rodriguez@email.com,(714) 784-9467,Los Angeles,FL,2022-07-04,Basic,1,4328.34,Fiction A,Books,Fiction,289.5,191.2,231.0,Supplier A,0.58,True,-51.41
TXN000305,2024-05-21,PRD019,CUST0066,6,60.23,Central,Sarah Wilson,Credit Card,361.38,Richard,Thompson,karen.lee@email.com,(702) 238-2478,San Diego,NC,2023-06-28,Premium,33,3049.97,Kitchen Appliances A,Home & Garden,Kitchen Appliances,54.05,214.47,23.0,Supplier A,1.38,True,74.8
TXN000615,2024-05-21,PRD009,CUST0056,1,305.69,South,David Lee,Credit Card,305.69,Karen,Lopez,jessica.williams@email.com,(872) 446-5366,Philadelphia,FL,2023-07-11,Basic,1,6870.31,Smart Watch A,Electronics,Smart Watch,314.02,51.4,370.0,Supplier A,4.53,True,-510.93
TXN000833,2024-05-21,PRD028,CUST0138,6,392.57,North,Jennifer Davis,Credit Card,2355.42,Christopher,Brown,robert.rodriguez@email.com,(714) 784-9467,Los Angeles,FL,2022-07-04,Basic,1,4328.34,Athletic Wear B,Sports,Athletic Wear,23.97,281.31,422.0,Supplier A,3.98,True,91.48
TXN000653,2024-05-21,PRD046,CUST0172,2,360.91,West,David Lee,Debit Card,721.82,John,Miller,elizabeth.hernandez@email.com,(257) 727-3604,Phoenix,IL,2023-08-17,Standard,36,3466.04,Shoes B,Clothing,Shoes,272.95,448.53,273.0,Supplier C,4.4,False,39.15
TXN000467,2024-05-21,PRD031,CUST0107,5,179.51,West,John Smith,Credit Card,897.55,Daniel,Gonzalez,elizabeth.lee@email.com,(808) 828-8909,Chicago,IL,2023-08-08,Basic,21,7645.53,Fiction A,Books,Fiction,289.5,191.2,231.0,Supplier A,0.58,True,-51.41
TXN000204,2024-05-22,PRD027,CUST0148,2,440.77,North,Michael Brown,Debit Card,881.54,Linda,Brown,jessica.jackson@email.com,(765) 533-5525,Dallas,AZ,2022-03-31,Basic,15,488.72,Athletic Wear A,Sports,Athletic Wear,133.26,490.63,381.0,Supplier A,0.6,False,72.84
TXN000362,2024-05-22,PRD002,CUST0045,5,390.53,East,David Lee,Credit Card,1952.65,Elizabeth,Thomas,christopher.williams@email.com,(455) 845-9907,San Jose,FL,2023-01-15,Standard,36,6049.36,Laptop B,Electronics,Laptop,183.28,74.94,129.0,Supplier D,3.54,True,-144.57
TXN000360,2024-05-22,PRD008,CUST0186,9,100.91,West,Sarah Wilson,Credit Card,908.19,Joseph,Rodriguez,christopher.white@email.com,(491) 228-7333,Los Angeles,IL,2022-08-03,Standard,14,3288.47,Headphones B,Electronics,Headphones,14.97,58.17,56.0,Supplier D,0.83,True,74.27
TXN000763,2024-05-22,PRD050,CUST0076,1,265.27,South,David Lee,Credit Card,265.27,Richard,Jones,barbara.wilson@email.com,(800) 303-6514,Philadelphia,NY,2023-01-27,Basic,24,2137.36,,,,,,,,,,
TXN000026,2024-05-22,PRD038,CUST0008,7,447.41,West,Michael Brown,Debit Card,3131.8700000000003,Richard,Moore,christopher.williams@email.com,(339) 998-2785,Houston,FL,2023-09-13,Standard,14,2812.48,Children's Books B,Books,Children's Books,216.84,38.56,478.0,Supplier D,4.21,False,-462.34
TXN000599,2024-05-22,PRD013,CUST0018,5,400.93,West,Michael Brown,Debit Card,2004.65,Jennifer,Wilson,john.moore@email.com,(293) 928-5066,San Diego,NY,2022-01-03,Standard,49,1175.96,Furniture A,Home & Garden,Furniture,138.18,448.85,489.0,Supplier C,4.4,True,69.21
TXN000534,2024-05-22,PRD043,CUST0017,1,37.97,North,David Lee,Credit Card,37.97,Richard,Thompson,daniel.lopez@email.com,(420) 535-3430,Philadelphia,TX,2022-03-01,Standard,16,7658.81,Accessories A,Clothing,Accessories,338.8,280.69,160.0,Supplier B,1.08,True,-20.7
TXN000021,2024-05-22,PRD043,CUST0197,1,111.86,East,Jennifer Davis,PayPal,111.86,David,Jones,susan.white@email.com,(670) 458-4575,Phoenix,OH,2022-04-03,Standard,6,7288.24,Accessories A,Clothing,Accessories,338.8,280.69,160.0,Supplier B,1.08,True,-20.7
TXN000053,2024-05-22,PRD018,CUST0082,6,492.36,South,Mary Johnson,Credit Card,2954.16,Michael,Jackson,lisa.martin@email.com,(587) 514-5825,Dallas,NY,2023-09-03,Standard,37,2035.03,Decor B,Home & Garden,Decor,346.4,441.78,372.0,Supplier B,2.47,False,21.59
TXN000175,2024-05-22,PRD047,CUST0077,1,498.99,East,Jennifer Davis,Debit Card,498.99,William,Taylor,david.jones@email.com,(509) 530-3235,Chicago,AZ,2022-12-17,Basic,49,7441.5,,,,,,,,,,
TXN000614,2024-05-23,PRD039,CUST0139,2,45.87,Central,David Lee,PayPal,91.74,Nancy,Rodriguez,lisa.brown@email.com,(785) 893-3415,Houston,OH,2023-06-11,Standard,31,4803.49,Men's Wear A,Clothing,Men's Wear,370.5,393.82,466.0,Supplier B,3.49,True,5.92
TXN000722,2024-05-24,PRD036,CUST0155,2,168.45,East,Robert Garcia,Credit Card,336.9,Charles,Lopez,james.davis@email.com,(620) 470-7275,Houston,FL,2023-09-18,Standard,35,7308.35,Educational B,Books,Educational,28.14,322.12,344.0,Supplier A,3.88,False,91.26
TXN000655,2024-05-24,PRD022,CUST0135,9,212.64,Central,John Smith,Credit Card,1913.76,Karen,Taylor,barbara.taylor@email.com,(903) 686-4860,New York,IL,2022-12-05,Basic,41,9675.98,Bedding B,Home & Garden,Bedding,197.95,336.9,328.0,Supplier D,0.83,True,41.24
TXN000839,2024-05-24,PRD041,CUST0111,1,492.0,Central,Michael Brown,Cash,492.0,Joseph,Thomas,john.lee@email.com,(539) 410-4112,Chicago,OH,2022-08-20,Basic,47,8499.87,Women's Wear A,Clothing,Women's Wear,173.28,310.36,354.0,Supplier B,1.44,True,44.17
TXN000294,2024-05-24,PRD039,CUST0089,8,137.3,East,Jennifer Davis,Debit Card,1098.4,Lisa,White,elizabeth.lee@email.com,(963) 279-4899,Houston,TX,2023-10-21,Standard,23,9525.42,Men's Wear A,Clothing,Men's Wear,370.5,393.82,466.0,Supplier B,3.49,True,5.92
TXN000422,2024-05-25,PRD037,CUST0002,2,468.74,North,John Smith,PayPal,937.48,Karen,Davis,nancy.gonzalez@email.com,(276) 806-2020,San Antonio,TX,2022-03-10,Standard,14,1642.16,Children's Books A,Books,Children's Books,188.38,300.82,258.0,Supplier B,4.82,True,37.38
TXN000673,2024-05-25,PRD010,CUST0015,6,411.4,Central,Mary Johnson,Debit Card,2468.4,Jennifer,Garcia,lisa.anderson@email.com,(361) 902-5984,Los Angeles,TX,2023-03-24,Premium,35,9483.02,Smart Watch B,Electronics,Smart Watch,188.13,488.99,135.0,Supplier D,0.35,True,61.53
TXN000280,2024-05-25,PRD006,CUST0126,8,24.33,West,Lisa Martinez,PayPal,194.64,Christopher,Rodriguez,patricia.anderson@email.com,(590) 578-4056,New York,IL,2023-10-03,Standard,19,6383.97,Tablet B,Electronics,Tablet,334.28,486.96,183.0,Supplier D,1.55,True,31.35
TXN000227,2024-05-26,PRD008,CUST0081,4,204.16,East,John Smith,Cash,816.64,Charles,Jones,karen.martin@email.com,(428) 881-3872,San Diego,OH,2022-09-14,Basic,49,5392.14,Headphones B,Electronics,Headphones,14.97,58.17,56.0,Supplier D,0.83,True,74.27
TXN000410,2024-05-26,PRD005,CUST0110,3,48.5,East,Michael Brown,Cash,145.5,John,Lee,daniel.gonzalez@email.com,(360) 254-2659,Dallas,PA,2023-10-11,Premium,9,4393.57,Tablet A,Electronics,Tablet,120.26,395.61,254.0,Supplier B,3.08,True,69.6
TXN000474,2024-05-26,PRD046,CUST0056,7,365.38,West,Michael Brown,Cash,2557.66,Karen,Lopez,jessica.williams@email.com,(872) 446-5366,Philadelphia,FL,2023-07-11,Basic,1,6870.31,Shoes B,Clothing,Shoes,272.95,448.53,273.0,Supplier C,4.4,False,39.15
TXN000948,2024-05-26,PRD034,CUST0126,1,484.56,North,Jennifer Davis,Debit Card,484.56,Christopher,Rodriguez,patricia.anderson@email.com,(590) 578-4056,New York,IL,2023-10-03,Standard,19,6383.97,Non-Fiction B,Books,Non-Fiction,51.71,311.26,96.0,Supplier A,4.66,False,83.39
TXN000923,2024-05-27,PRD012,CUST0190,9,183.09,Central,Mary Johnson,Wire Transfer,1647.81,David,Jones,patricia.miller@email.com,(867) 619-9409,New York,TX,2022-01-03,Premium,32,4410.42,Camera B,Electronics,Camera,47.05,382.73,23.0,Supplier A,4.27,True,87.71
TXN000738,2024-05-27,PRD043,CUST0093,9,334.3,Central,John Smith,Cash,3008.7000000000003,Joseph,Garcia,jessica.lee@email.com,(414) 455-2110,Philadelphia,AZ,2023-09-01,Standard,3,591.1,Accessories A,Clothing,Accessories,338.8,280.69,160.0,Supplier B,1.08,True,-20.7
TXN000802,2024-05-27,PRD034,CUST0002,7,488.05,North,Mary Johnson,Cash,3416.35,Karen,Davis,nancy.gonzalez@email.com,(276) 806-2020,San Antonio,TX,2022-03-10,Standard,14,1642.16,Non-Fiction B,Books,Non-Fiction,51.71,311.26,96.0,Supplier A,4.66,False,83.39
TXN000888,2024-05-27,PRD008,CUST0059,6,243.25,North,Sarah Wilson,Cash,1459.5,David,Garcia,patricia.hernandez@email.com,(563) 377-3885,Philadelphia,TX,2023-06-30,Standard,24,3229.4,Headphones B,Electronics,Headphones,14.97,58.17,56.0,Supplier D,0.83,True,74.27
TXN000721,2024-05-27,PRD033,CUST0179,9,104.01,East,Robert Garcia,Credit Card,936.09,Joseph,Moore,barbara.jackson@email.com,(480) 577-8605,Philadelphia,NC,2023-12-13,Premium,7,1738.45,Non-Fiction A,Books,Non-Fiction,283.82,37.2,84.0,Supplier D,0.79,False,-662.96
TXN000778,2024-05-27,PRD003,CUST0126,4,159.71,East,Robert Garcia,Credit Card,638.84,Christopher,Rodriguez,patricia.anderson@email.com,(590) 578-4056,New York,IL,2023-10-03,Standard,19,6383.97,Smartphone A,Electronics,Smartphone,281.12,320.7,154.0,Supplier D,3.34,True,12.34
TXN000048,2024-05-28,PRD035,CUST0088,4,275.4,East,Lisa Martinez,Cash,1101.6,James,Moore,lisa.gonzalez@email.com,(708) 344-6425,Philadelphia,NC,2022-04-06,Basic,18,3454.35,Educational A,Books,Educational,94.08,414.91,97.0,Supplier C,0.63,False,77.33
TXN000668,2024-05-29,PRD001,CUST0058,3,279.61,West,Robert Garcia,Credit Card,838.83,Elizabeth,Martin,john.brown@email.com,(982) 424-7363,Chicago,TX,2022-06-09,Standard,1,6931.46,Laptop A,Electronics,Laptop,268.17,331.98,10.0,Supplier A,3.48,False,19.22
TXN000819,2024-05-29,PRD020,CUST0158,3,481.93,South,John Smith,Credit Card,1445.79,Barbara,Brown,robert.garcia@email.com,(612) 347-7581,Chicago,IL,2022-05-09,Premium,29,7720.49,Kitchen Appliances B,Home & Garden,Kitchen Appliances,14.82,436.14,268.0,Supplier B,4.89,True,96.6
TXN000718,2024-05-29,PRD034,CUST0194,9,48.92,Central,Michael Brown,Cash,440.28,Daniel,Lee,daniel.rodriguez@email.com,(458) 822-6004,San Antonio,NC,2022-03-17,Standard,17,5323.12,Non-Fiction B,Books,Non-Fiction,51.71,311.26,96.0,Supplier A,4.66,False,83.39
TXN000042,2024-05-30,PRD029,CUST0041,2,248.84,South,Robert Garcia,Credit Card,497.68,Michael,Anderson,mary.gonzalez@email.com,(621) 763-8848,San Diego,AZ,2022-05-14,Premium,42,2047.21,Sports Accessories A,Sports,Sports Accessories,357.14,287.73,335.0,Supplier D,4.76,True,-24.12
TXN000629,2024-05-30,PRD011,CUST0173,2,307.87,Central,Michael Brown,Credit Card,615.74,Patricia,Johnson,john.moore@email.com,(267) 518-9303,San Antonio,FL,2023-01-16,Standard,10,8709.53,Camera A,Electronics,Camera,350.91,428.34,184.0,Supplier C,2.19,True,18.08
TXN000112,2024-05-30,PRD033,CUST0028,4,350.4,East,Jennifer Davis,Cash,1401.6,William,White,patricia.lee@email.com,(796) 800-5240,Houston,AZ,2022-02-24,Standard,6,8885.94,Non-Fiction A,Books,Non-Fiction,283.82,37.2,84.0,Supplier D,0.79,False,-662.96
TXN000901,2024-05-30,PRD009,CUST0009,8,28.83,East,John Smith,Wire Transfer,230.64,John,Wilson,richard.taylor@email.com,(359) 308-3693,Chicago,CA,2022-08-26,Basic,25,9560.93,Smart Watch A,Electronics,Smart Watch,314.02,51.4,370.0,Supplier A,4.53,True,-510.93
TXN000941,2024-05-31,PRD006,CUST0102,8,110.79,West,Lisa Martinez,Cash,886.32,Elizabeth,Lopez,james.jackson@email.com,(234) 501-1328,Chicago,TX,2023-06-10,Standard,4,4504.04,Tablet B,Electronics,Tablet,334.28,486.96,183.0,Supplier D,1.55,True,31.35
TXN000963,2024-05-31,PRD009,CUST0064,1,225.31,North,Mary Johnson,Credit Card,225.31,David,Jackson,john.taylor@email.com,(776) 392-9064,New York,FL,2023-04-12,Standard,43,897.75,Smart Watch A,Electronics,Smart Watch,314.02,51.4,370.0,Supplier A,4.53,True,-510.93
TXN000975,2024-05-31,PRD034,CUST0082,3,460.27,North,David Lee,PayPal,1380.81,Michael,Jackson,lisa.martin@email.com,(587) 514-5825,Dallas,NY,2023-09-03,Standard,37,2035.03,Non-Fiction B,Books,Non-Fiction,51.71,311.26,96.0,Supplier A,4.66,False,83.39
TXN000400,2024-05-31,PRD007,CUST0087,3,254.46,West,David Lee,Wire Transfer,763.38,Sarah,Lee,thomas.miller@email.com,(826) 426-2705,Houston,GA,2022-05-17,Standard,15,7622.25,Headphones A,Electronics,Headphones,223.77,456.52,352.0,Supplier D,1.72,True,50.98
TXN000232,2024-05-31,PRD028,CUST0053,8,119.98,South,David Lee,Debit Card,959.84,David,Jackson,daniel.hernandez@email.com,(683) 742-6856,San Antonio,IL,2022-12-30,Basic,33,1187.64,Athletic Wear B,Sports,Athletic Wear,23.97,281.31,422.0,Supplier A,3.98,True,91.48
TXN000658,2024-05-31,PRD003,CUST0107,6,343.75,South,Sarah Wilson,Debit Card,2062.5,Daniel,Gonzalez,elizabeth.lee@email.com,(808) 828-8909,Chicago,IL,2023-08-08,Basic,21,7645.53,Smartphone A,Electronics,Smartphone,281.12,320.7,154.0,Supplier D,3.34,True,12.34
TXN000940,2024-05-31,PRD040,CUST0153,6,197.15,North,Jennifer Davis,Debit Card,1182.9,Charles,Anderson,linda.taylor@email.com,(308) 776-2654,Houston,OH,2023-02-16,Premium,44,5551.54,Men's Wear B,Clothing,Men's Wear,294.89,77.27,198.0,Supplier C,2.57,False,-281.64
TXN000501,2024-06-01,PRD005,CUST0175,3,90.13,North,Mary Johnson,Debit Card,270.39,Robert,Lopez,barbara.miller@email.com,(782) 229-3846,San Jose,CA,2022-12-30,Basic,17,7790.3,Tablet A,Electronics,Tablet,120.26,395.61,254.0,Supplier B,3.08,True,69.6
TXN000122,2024-06-01,PRD034,CUST0103,9,275.53,East,Sarah Wilson,Credit Card,2479.7699999999995,Linda,Smith,john.smith@email.com,(526) 467-2715,New York,NY,2023-01-16,Premium,46,4941.58,Non-Fiction B,Books,Non-Fiction,51.71,311.26,96.0,Supplier A,4.66,False,83.39
TXN000840,2024-06-01,PRD026,CUST0046,7,127.2,Central,Sarah Wilson,Credit Card,890.4,James,Taylor,daniel.brown@email.com,(219) 591-6883,San Antonio,IL,2022-01-01,Standard,22,6991.19,Outdoor Gear B,Sports,Outdoor Gear,189.05,403.61,229.0,Supplier A,4.3,False,53.16
TXN000700,2024-06-01,PRD016,CUST0019,7,277.88,West,Jennifer Davis,Cash,1945.16,Robert,Gonzalez,richard.miller@email.com,(564) 605-9412,Chicago,CA,2022-03-05,Standard,43,9814.45,Lighting B,Home & Garden,Lighting,54.09,352.64,30.0,Supplier B,0.61,False,84.66
TXN000394,2024-06-02,PRD023,CUST0166,7,29.41,North,David Lee,Debit Card,205.87,Barbara,Lee,patricia.taylor@email.com,(961) 653-6257,Houston,AZ,2022-07-18,Basic,44,3345.64,Fitness Equipment A,Sports,Fitness Equipment,14.54,468.17,258.0,Supplier D,4.27,True,96.89
TXN000896,2024-06-02,PRD019,CUST0176,4,164.55,West,Lisa Martinez,Debit Card,658.2,Barbara,Moore,elizabeth.jackson@email.com,(397) 405-1944,San Jose,FL,2023-06-23,Premium,23,8490.72,Kitchen Appliances A,Home & Garden,Kitchen Appliances,54.05,214.47,23.0,Supplier A,1.38,True,74.8
TXN000286,2024-06-02,PRD004,CUST0071,5,410.8,East,John Smith,Credit Card,2054.0,Christopher,Martinez,nancy.anderson@email.com,(531) 260-1359,San Antonio,PA,2023-05-19,Premium,6,1320.15,Smartphone B,Electronics,Smartphone,252.89,354.85,214.0,Supplier A,2.61,True,28.73
TXN000264,2024-06-02,PRD006,CUST0068,8,287.21,East,David Lee,Debit Card,2297.68,Elizabeth,Hernandez,barbara.miller@email.com,(220) 739-8831,Houston,NC,2023-01-23,Basic,42,9117.18,Tablet B,Electronics,Tablet,334.28,486.96,183.0,Supplier D,1.55,True,31.35
TXN000928,2024-06-02,PRD013,CUST0129,5,100.75,East,David Lee,Credit Card,503.75,Linda,Martinez,nancy.thompson@email.com,(431) 475-2009,San Jose,AZ,2022-10-14,Standard,30,5502.39,Furniture A,Home & Garden,Furniture,138.18,448.85,489.0,Supplier C,4.4,True,69.21
TXN000662,2024-06-03,PRD009,CUST0097,4,62.37,East,Lisa Martinez,Credit Card,249.48,Susan,Garcia,robert.gonzalez@email.com,(370) 623-9078,Los Angeles,NC,2023-03-02,Standard,7,7464.66,Smart Watch A,Electronics,Smart Watch,314.02,51.4,370.0,Supplier A,4.53,True,-510.93
TXN000406,2024-06-03,PRD010,CUST0045,1,263.68,North,Robert Garcia,Debit Card,263.68,Elizabeth,Thomas,christopher.williams@email.com,(455) 845-9907,San Jose,FL,2023-01-15,Standard,36,6049.36,Smart Watch B,Electronics,Smart Watch,188.13,488.99,135.0,Supplier D,0.35,True,61.53
TXN000571,2024-06-03,PRD039,CUST0194,6,253.62,South,Jennifer Davis,Credit Card,1521.72,Daniel,Lee,daniel.rodriguez@email.com,(458) 822-6004,San Antonio,NC,2022-03-17,Standard,17,5323.12,Men's Wear A,Clothing,Men's Wear,370.5,393.82,466.0,Supplier B,3.49,True,5.92
TXN000932,2024-06-03,PRD002,CUST0026,9,384.54,South,Jennifer Davis,Cash,3460.86,Jennifer,Gonzalez,david.thompson@email.com,(333) 402-7563,Dallas,FL,2022-04-27,Standard,34,9386.83,Laptop B,Electronics,Laptop,183.28,74.94,129.0,Supplier D,3.54,True,-144.57
TXN000283,2024-06-03,PRD011,CUST0090,3,174.21,East,Sarah Wilson,Debit Card,522.63,Joseph,Lee,mary.davis@email.com,(555) 527-3750,New York,NC,2022-09-05,Premium,30,7405.48,Camera A,Electronics,Camera,350.91,428.34,184.0,Supplier C,2.19,True,18.08
TXN000409,2024-06-04,PRD042,CUST0104,2,26.27,North,Michael Brown,Cash,52.54,William,Thomas,william.miller@email.com,(275) 550-3787,Houston,TX,2022-11-08,Basic,49,3581.33,Women's Wear B,Clothing,Women's Wear,388.49,234.63,68.0,Supplier B,2.12,True,-65.58
